sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,result
23.5609,-0.0053,78.6885,-6473.25,62.9667,0.0946,0.1603,0.129,15.79,673.0,4.7793,15.79,1.021,1.8873,0.0516,9.1638,13.17,3.742,497.0,0.0585,양품
-8.3127,-0.0049,77.7494,-3293.5,64.0778,0.0946,0.0723,0.901,15.79,3295.0,5.3704,15.79,1.021,0.893,0.0397,8.7487,17.81,3.742,7669.0,0.023,양품
5.3382,-0.0042,56.4706,-1918.25,63.4889,-0.0473,0.0674,0.876,15.74,2947.0,5.4647,15.72,1.097,0.4445,0.0507,9.1784,18.03,3.937,7673.0,0.005,양품
23.8745,-0.0046,110.5691,-5478.25,62.9889,0.6623,0.079,0.11,15.8,267.0,5.2167,15.79,0.9176,1.964,0.0853,9.0998,18.57,3.609,602.0,-0.038,양품
27.3427,-0.0071,85.7645,-6472.5,68.0444,0.3311,0.0481,0.108,15.7,663.0,3.665,15.7,1.272,1.8952,0.0427,8.6667,10.13,3.653,241.0,-0.0303,양품
17.3018,-0.0057,116.5563,-6235.25,63.0,0.0946,0.0449,0.173,15.68,298.0,5.4289,15.68,1.021,1.993,0.1614,9.2405,18.11,3.736,3027.0,0.0267,양품
26.2655,-0.007,58.5714,-6449.75,66.2222,0.1892,0.1095,0.115,15.78,659.0,6.0744,15.83,1.371,1.8915,0.3002,8.7947,18.34,4.145,473.0,0.0549,양품
-21.2055,-0.0073,54.8885,-6169.5,65.3222,0.0946,0.1306,0.067,15.79,716.0,4.8407,15.79,1.021,1.7675,,8.755,13.83,3.742,2029.0,0.0198,양품
-7.5382,-0.0071,66.4311,-5550.5,65.0444,0.1892,0.0952,0.063,15.78,423.0,4.7816,15.83,1.371,2.013,,9.043,16.85,4.145,495.0,0.0222,양품
4.3109,-0.0037,126.5993,-5448.5,64.0,-0.0946,0.1023,0.13,15.74,133.0,6.32,15.81,1.035,1.975,,8.8741,19.92,3.628,422.0,-0.0319,양품
29.1164,-0.0056,66.5169,-6352.0,66.7111,0.6623,0.0775,0.074,15.8,737.0,4.594,15.79,0.9176,1.9033,0.0933,10.9634,12.9,3.609,599.0,-0.0329,양품
15.8609,-0.0043,86.8035,-5098.25,67.9778,0.0946,0.0748,0.041,15.68,396.0,3.9193,15.68,1.021,2.0083,0.3004,8.7599,11.92,3.736,1863.0,0.0198,양품
26.7745,-0.006,68.7631,-6362.5,65.8,0.6623,0.1249,0.124,15.8,562.0,4.422,15.79,0.9176,1.9012,0.1085,8.6667,14.82,3.609,145.0,0.0577,불량
-3.2509,-0.0043,142.6901,-6290.25,70.2444,0.0946,0.1068,0.092,15.79,705.0,4.8207,15.79,1.021,1.8942,,8.6309,14.61,3.742,198.0,0.0025,양품
0.2309,-0.0054,65.1163,-5389.25,61.2222,0.6623,0.1124,0.131,15.8,363.0,5.0611,15.79,0.9176,1.9718,,9.1502,14.7,3.609,565.0,-0.0101,양품
26.4509,-0.0057,98.0306,-6538.75,63.9,-0.0473,0.0853,0.138,15.74,774.0,4.8377,15.72,1.097,1.8808,0.0543,9.1638,15.01,3.937,574.0,0.0275,불량
-12.1527,-0.0043,141.0405,-6349.5,69.0111,-0.0946,0.0488,0.083,15.77,448.0,4.4012,15.83,1.097,1.8818,,8.6309,15.39,3.925,582.0,-0.0111,불량
-1.5664,-0.0049,117.2237,-5599.5,71.1222,0.1419,0.1961,0.068,15.8,114.0,5.7831,15.76,0.8893,1.9922,0.1606,9.2436,20.14,3.093,481.0,0.0411,양품
14.6455,-0.0056,97.7778,-5645.25,68.8556,0.7569,0.1588,0.095,15.73,266.0,5.337,15.74,0.9744,2.008,0.0503,8.3754,16.56,2.723,1020.0,0.0456,양품
9.6745,-0.0014,289.6552,-5447.75,63.2556,0.1419,0.1862,0.127,15.8,371.0,5.585,15.76,0.8893,1.9783,0.0324,9.0998,17.57,3.093,550.0,0.0273,양품
9.8418,-0.0054,68.046,-5501.0,67.6333,0.7569,0.151,0.083,15.73,158.0,4.8314,15.74,0.9744,1.9903,0.0193,8.3754,16.45,2.723,608.0,0.034,양품
-5.8682,-0.0065,79.5411,-4228.0,63.3889,-0.3784,0.1147,0.949,15.74,2844.0,4.7371,15.74,1.021,1.326,,8.755,13.38,3.901,5921.0,0.0102,양품
-12.1373,-0.0061,63.8037,-5645.5,65.3556,0.7569,0.0852,0.088,15.73,248.0,6.3078,15.74,0.9744,2.009,,9.043,17.19,2.723,1238.0,-0.004,양품
12.8364,-0.0054,81.106,-5596.5,69.8778,0.7569,0.1007,0.112,15.73,495.0,4.6985,15.74,0.9744,2.0055,0.2355,8.7599,16.74,2.723,1322.0,0.0211,양품
9.4982,-0.0045,61.5385,-5750.0,68.3444,0.2365,0.0468,0.143,15.79,436.0,3.9338,15.75,0.9933,2.0215,0.1431,8.3754,12.96,3.51,894.0,0.0178,양품
2.5827,-0.0061,111.7043,-5384.25,70.1889,0.1419,0.1519,0.15,15.8,387.0,5.2221,15.76,0.8893,1.9977,0.1309,9.4832,15.51,3.093,820.0,0.0307,불량
15.1073,-0.0065,93.8462,-5581.0,70.4,0.2365,0.0429,0.12,15.79,241.0,5.0504,15.75,0.9933,2.0133,0.1219,8.3754,15.84,3.51,197.0,-0.0016,양품
4.4282,-0.0066,74.1021,-6063.0,69.3222,0.0,0.1209,0.094,15.77,1636.0,4.5434,15.73,0.9271,1.9905,0.0264,9.4832,14.54,3.18,2584.0,0.0523,불량
17.7927,-0.0022,205.5866,-5508.75,61.3222,0.0,0.0937,0.169,15.77,428.0,6.2823,15.73,0.9271,1.9865,0.2001,9.2405,20.29,3.18,789.0,0.0336,양품
22.7927,-0.0051,147.4201,-5707.5,63.3778,0.0,0.1177,0.135,15.77,406.0,5.4789,15.73,0.9271,1.9772,0.131,9.0998,16.6,3.18,1312.0,0.0423,양품
4.6609,-0.0043,136.0231,-5073.25,65.5111,0.1419,0.1292,0.875,15.8,3235.0,5.8307,15.76,0.8893,1.3408,0.0711,8.7487,16.91,3.093,7708.0,0.0747,양품
26.0509,-0.0029,160.0,-6377.5,65.3111,0.0,0.0604,0.117,15.77,582.0,4.2122,15.73,0.9271,1.8877,0.2147,8.6667,14.74,3.18,441.0,0.053,양품
17.1673,-0.0022,113.6364,-5535.25,62.7444,-0.0946,0.1133,0.159,15.83,555.0,6.4075,15.76,1.163,1.998,0.0496,9.2405,17.43,3.987,334.0,0.03,양품
27.7282,-0.0019,252.6316,-6425.0,65.8444,-0.0946,0.1307,0.086,15.83,560.0,4.5623,15.76,1.163,1.891,0.026,8.6667,15.44,3.987,617.0,0.037,양품
-13.1245,-0.0052,126.9231,-6274.75,67.8222,0.0,0.0478,0.076,15.77,554.0,3.7293,15.73,0.9271,1.8947,,8.6309,12.06,3.18,319.0,-0.0357,양품
-10.8745,-0.0043,41.6185,-5529.25,63.3111,0.1419,0.0529,0.067,15.8,2940.0,5.0754,15.76,0.8893,1.9773,,8.8945,17.6,3.093,240.0,0.0225,양품
-13.3573,-0.0059,84.5666,-5442.25,68.1556,-0.0946,0.0427,0.14,15.83,328.0,5.0243,15.76,1.163,2.0183,,8.6309,15.89,3.987,311.0,-0.0016,양품
-2.2809,-0.0052,89.3204,-6149.25,68.0444,0.0,0.0443,0.079,15.77,498.0,4.1319,15.73,0.9271,1.901,,9.8481,13.37,3.18,387.0,-0.0006,양품
4.9745,-0.0062,65.996,-5664.0,62.7889,0.7569,0.1085,0.151,15.73,553.0,6.13,15.74,0.9744,1.9855,0.1286,9.0998,16.64,2.723,656.0,0.0244,불량
0.3764,-0.0052,69.0647,-5527.0,69.9333,0.1419,0.0728,0.126,15.8,207.0,5.3784,15.76,0.8893,2.0035,,8.6309,17.93,3.093,476.0,0.0107,양품
27.4136,-0.0048,77.6903,-5376.25,63.7889,0.0,0.1178,0.17,15.77,577.0,6.987,15.73,0.9271,1.9697,0.0343,9.0998,23.32,3.18,410.0,0.0335,불량
-10.1291,-0.0047,86.7725,-2595.0,65.5778,0.0946,0.1336,0.944,15.79,3363.0,4.313,15.79,1.021,0.888,,8.8249,15.66,3.742,5978.0,0.0419,양품
-11.4709,-0.0037,202.7397,-6355.25,68.9444,-0.0946,0.0696,0.079,15.83,543.0,5.4805,15.76,1.163,1.8885,,9.8481,16.64,3.987,342.0,-0.0036,양품
3.8964,-0.0054,64.9652,-4592.0,67.8,0.1419,0.1072,0.146,15.66,632.0,4.9096,15.69,0.9318,1.9918,,8.6942,13.94,3.663,2484.0,-0.0036,양품
12.8982,-0.0047,74.6667,-1480.75,61.3333,0.2365,0.1193,0.926,15.79,2438.0,5.4567,15.75,0.9933,0.4385,0.0265,9.2007,17.48,3.51,5923.0,0.06,불량
0.4836,-0.0018,126.8966,-5753.5,65.5889,0.7569,0.1443,0.12,15.73,248.0,5.4037,15.74,0.9744,1.991,0.1903,8.6324,15.77,2.723,722.0,0.0545,양품
12.3073,-0.0049,123.5443,-5345.0,64.1333,0.1419,0.123,0.14,15.8,399.0,5.5162,15.76,0.8893,2.0057,0.0592,9.1502,17.69,3.093,275.0,0.0232,불량
21.7573,-0.0054,171.1628,-7150.25,63.1333,0.1419,0.0445,0.09,15.8,551.0,5.5,15.76,0.8893,1.8827,0.0829,9.094,16.79,3.093,1661.0,0.008,불량
10.0236,-0.0062,60.1626,-5500.0,66.7,-0.1892,0.0996,0.06,15.72,289.0,5.3995,15.72,1.168,1.999,0.0752,8.5155,17.25,4.147,608.0,0.0213,양품
8.0636,-0.0067,56.7164,-4781.5,67.7222,-0.1892,0.0815,0.094,15.72,357.0,4.4058,15.72,1.168,2.0265,0.0216,8.872,13.3,4.147,3453.0,0.0055,양품
2.0427,-0.0055,101.8182,-5336.5,63.7556,-0.1892,0.1216,0.098,15.72,161.0,5.3712,15.72,1.168,1.9995,0.0805,9.2362,17.85,4.147,439.0,0.0187,양품
17.4,-0.0046,157.377,-6112.25,67.4,-0.1419,0.0983,0.184,15.77,313.0,4.9574,15.75,1.172,1.9995,0.0593,8.8287,17.04,4.484,2426.0,0.0293,양품
3.28,-0.004,160.4938,-5646.5,64.7333,-0.1892,0.0899,0.11,15.72,582.0,4.9891,15.72,1.168,1.992,0.0174,8.6324,14.93,4.147,236.0,0.0097,양품
9.2527,-0.006,95.5975,-3345.75,66.5444,-0.1419,0.0766,0.945,15.64,3132.0,3.9714,15.7,1.012,0.885,,8.6942,14.46,3.865,7599.0,0.0128,양품
-17.3591,-0.0084,33.383,-2668.5,64.7889,0.0482,0.109,0.935,15.8,3635.0,4.5489,15.76,1.459,0.8855,,8.8249,15.97,4.66,5704.0,0.0013,양품
-9.4964,-0.0032,86.8217,-6377.0,64.9,0.0482,0.0579,0.119,15.8,598.0,4.9675,15.76,1.459,1.8818,,9.043,17.23,4.66,374.0,-0.0073,양품
-7.9627,-0.0057,124.5614,-5440.25,65.4444,0.0482,0.0501,0.116,15.8,550.0,3.8465,15.76,1.459,1.9755,,8.8945,11.99,4.66,426.0,0.0194,양품
1.1173,-0.0054,150.8046,-5485.0,62.8778,0.0482,0.1086,0.155,15.8,470.0,5.8851,15.76,1.459,1.9552,0.0262,9.0998,17.95,4.66,616.0,0.0183,양품
8.3918,-0.0058,68.6695,-5394.0,67.7333,-0.0946,0.0388,0.184,15.74,558.0,5.9989,15.73,0.8798,1.993,0.0454,8.5155,20.36,2.948,912.0,-0.0021,양품
-15.5318,-0.0039,167.2026,-5490.0,63.9889,0.1892,0.0435,0.16,15.71,404.0,5.7133,15.72,1.314,1.9723,,8.8945,15.71,4.518,794.0,-0.0243,양품
9.6564,-0.0072,37.5,-6886.25,62.6778,0.7096,0.096,0.108,15.8,860.0,6.1242,15.72,1.087,1.8895,0.0701,9.219,18.52,2.831,1736.0,0.0239,양품
13.7,-0.0065,68.0851,-5487.0,69.9,0.1892,0.097,0.126,15.88,706.0,7.0901,15.84,1.753,2.0057,0.087,8.5218,19.47,4.467,466.0,0.008,양품
6.5191,-0.0055,70.7483,-6368.75,67.5667,-0.1892,0.0781,0.112,15.93,769.0,5.1286,15.82,1.39,1.8878,,8.828,16.93,4.782,220.0,0.0217,양품
5.3118,-0.0051,68.6275,-5619.5,67.4222,-0.1892,0.0675,0.197,15.93,608.0,5.145,15.82,1.39,2.0068,,9.2281,16.75,4.782,754.0,-0.0096,양품
7.7745,-0.0047,106.383,-6329.25,64.0333,-0.1892,0.0875,0.105,15.93,738.0,5.3347,15.82,1.39,1.8982,0.1628,9.2655,16.84,4.782,325.0,0.0387,양품
23.9018,-0.0075,106.136,-5466.5,69.3778,0.0,0.0934,0.121,15.91,144.0,7.5297,15.88,0.8987,2.02,0.1864,8.8287,23.27,3.024,1161.0,0.0195,양품
-0.3327,-0.0035,103.5971,-5561.75,66.5778,0.0946,0.0827,0.09,15.87,263.0,5.1327,15.9,0.8514,2.0177,,8.8513,17.5,2.923,674.0,-0.0092,양품
20.7782,-0.0067,81.6327,-5440.75,69.6111,0.0,0.0939,0.157,15.91,344.0,6.0295,15.88,0.8987,2.0075,0.0312,8.5218,20.08,3.024,1244.0,0.0208,양품
24.26,-0.0039,125.2396,-5426.75,67.6556,0.3784,0.0498,0.117,15.91,1939.0,6.0407,15.88,0.894,1.9875,0.0333,8.5218,17.56,2.969,799.0,-0.0041,양품
6.7073,-0.0053,90.9953,-5635.5,66.2556,0.0946,0.0888,0.127,15.87,611.0,5.4263,15.9,0.8514,2.0032,,8.5266,17.47,2.923,486.0,0.0094,양품
29.7264,-0.0052,65.3846,-5794.25,68.0,0.0,0.109,0.132,15.91,836.0,6.1614,15.88,0.8987,1.9885,0.0322,9.7484,21.26,3.024,163.0,0.0371,양품
11.4855,-0.0067,62.3377,-5972.75,68.8111,0.5677,0.084,0.154,15.96,390.0,6.2639,15.94,1.187,1.9815,0.1383,8.5155,19.36,2.992,920.0,0.0098,양품
28.3127,-0.0037,175.3425,-5550.75,69.9222,0.5677,0.1123,0.097,15.96,220.0,5.9969,15.94,1.187,1.9537,0.0338,8.8287,17.92,2.992,370.0,-0.0099,양품
13.7255,-0.0056,92.6503,-5503.5,66.1222,0.5677,0.0947,0.212,15.96,213.0,4.6523,15.94,1.187,1.9972,0.2234,8.6324,15.91,2.992,203.0,0.0399,양품
18.8673,-0.0066,37.594,-6345.75,66.2778,0.5677,0.1168,0.135,15.96,626.0,6.6952,15.94,1.187,1.8895,0.0503,9.5642,20.24,2.992,243.0,0.0144,양품
5.5782,-0.0048,75.5906,-6434.75,70.5333,0.5677,0.1087,0.1,15.96,607.0,6.0111,15.94,1.187,1.9065,0.2104,8.6406,17.71,2.992,450.0,0.064,양품
25.5282,-0.0067,65.3061,-6511.5,70.9778,0.0,0.0968,0.13,15.91,779.0,5.0178,15.88,0.8987,1.8875,0.0801,9.3998,14.94,3.024,438.0,0.0009,불량
5.9945,-0.0002,0.0,-6403.75,68.1778,1.608,0.0733,0.15,15.83,731.0,6.5219,15.82,1.035,1.8988,,8.8513,19.62,2.942,419.0,0.0123,양품
2.7764,-0.0007,0.0,-5407.75,68.3222,1.608,0.0712,0.132,15.83,370.0,6.4494,15.82,1.035,2.0082,,8.5266,22.1,2.942,547.0,0.0027,양품
2.6173,-0.0054,68.8372,-5617.5,69.2,1.608,0.0695,0.109,15.83,444.0,5.068,15.82,1.035,1.995,,8.8513,16.53,2.942,411.0,0.0395,양품
20.8336,-0.0048,98.9474,-6057.25,69.0667,0.5677,0.0794,0.228,15.96,606.0,5.3134,15.94,1.187,1.9655,0.0769,8.5218,18.26,2.992,2017.0,0.0385,불량
27.3,-0.0059,111.3924,-6448.0,61.7222,0.7569,0.0357,0.125,15.83,732.0,5.4985,15.77,0.9744,1.8935,0.0555,9.3998,16.3,2.632,420.0,-0.0086,양품
5.4191,-0.0092,44.3243,-6508.5,70.9556,0.7569,0.0992,0.117,15.83,718.0,6.3502,15.77,0.9744,1.8973,0.0377,8.6406,20.02,2.632,219.0,-0.0001,양품
5.9136,-0.0087,57.4713,-5771.25,67.6667,0.7569,0.1151,0.095,15.83,442.0,6.8395,15.77,0.9744,1.986,0.0294,9.2281,21.98,2.632,2256.0,-0.0041,양품
5.3782,-0.0095,34.7826,-6401.75,70.0444,0.7569,0.1105,0.151,15.83,906.0,6.272,15.77,0.9744,1.896,0.1008,8.6406,17.52,2.632,311.0,0.0096,양품
-11.2309,-0.0086,87.2093,-5076.25,62.5111,0.7569,0.0898,0.097,15.83,3785.0,5.2961,15.77,0.9744,1.984,0.1418,9.2171,15.22,2.632,738.0,-0.0009,양품
-1.8473,-0.0049,108.9974,-5518.0,67.2333,0.0,0.0816,0.139,15.83,251.0,6.1053,15.79,1.002,2.0115,0.0446,8.7879,18.09,2.778,578.0,0.0354,양품
25.43,-0.0067,46.1825,-6308.5,68.9,0.0,0.0591,0.102,15.83,680.0,5.6444,15.79,1.002,1.893,0.0878,8.8287,17.45,2.778,484.0,0.0132,양품
15.4555,-0.0067,52.4345,-6153.5,67.9667,0.7569,0.0534,0.221,15.83,147.0,5.8376,15.77,0.9744,2.0038,0.0447,8.5155,20.0,2.632,1994.0,0.0011,양품
0.7582,-0.0091,61.3699,-5511.75,61.5778,0.7569,0.0917,0.241,15.83,267.0,5.6836,15.77,0.9744,1.9835,0.0413,9.219,18.65,2.632,958.0,0.0147,불량
-12.0473,-0.0055,99.5475,-6417.25,65.1333,0.0,0.0645,0.126,15.83,720.0,8.8849,15.79,1.002,1.894,,8.5177,25.49,2.778,592.0,0.0351,양품
-10.2673,-0.0052,57.4163,-6483.25,67.5889,0.0,0.076,0.108,15.83,813.0,7.7594,15.79,1.002,1.8878,,8.5177,27.08,2.778,455.0,0.0107,양품
1.1591,-0.0099,56.6372,-6480.25,63.9222,-0.2838,0.0825,0.098,15.82,461.0,5.1284,15.84,1.092,1.8758,0.1884,9.2171,17.9,4.036,497.0,-0.0079,양품
-11.8245,-0.0083,49.1018,-5426.25,62.9889,-0.2838,0.0904,0.195,15.82,556.0,4.6801,15.84,1.092,2.004,0.0817,9.2171,15.0,4.036,1197.0,-0.008,불량
8.4236,-0.0042,132.5301,-5505.5,67.2222,1.608,0.101,0.112,15.83,227.0,5.5239,15.82,1.035,1.9985,0.0402,8.6013,18.57,2.942,320.0,0.0574,불량
18.6045,-0.0061,73.6196,-5584.5,65.8222,0.0,0.0649,0.058,15.73,355.0,5.3069,15.75,1.04,1.9885,0.024,8.6013,18.02,2.943,814.0,0.0025,양품
8.9764,-0.0035,129.4964,-6375.0,66.8556,0.0,0.137,0.113,15.91,675.0,5.8925,15.88,0.8987,1.893,0.0439,8.6013,20.13,3.024,507.0,0.0561,불량
0.7218,-0.0103,56.1743,-5465.0,63.4889,-0.5677,0.0841,0.087,15.9,130.0,5.5683,15.84,1.172,2.033,0.0443,9.2171,18.0,4.434,1084.0,0.0201,양품
-1.42,-0.0013,400.0,-4970.75,67.7111,0.0,0.038,0.101,15.88,364.0,6.2946,15.85,1.097,1.9963,,9.2281,21.94,3.997,3042.0,0.0108,불량
9.2082,-0.0042,149.1124,-5181.5,65.6778,0.7569,0.1257,0.087,15.83,835.0,7.1479,15.77,0.9744,2.0023,0.0907,8.6013,19.66,2.632,1022.0,0.057,불량
12.1609,-0.007,60.1073,-6351.5,68.8222,0.0,0.0908,0.113,15.73,571.0,5.7847,15.75,1.04,1.8893,0.0653,8.6013,19.95,2.943,310.0,0.0471,양품
8.5273,-0.0078,37.299,-5230.25,69.4333,0.0,0.0858,0.096,15.83,433.0,5.9026,15.79,1.002,1.988,0.0302,8.8287,20.74,2.778,1395.0,0.0234,불량
17.1745,-0.0066,46.7043,-6393.25,67.9,0.0,0.1368,0.142,15.83,558.0,5.081,15.79,1.002,1.8902,0.0776,8.5788,15.75,2.778,504.0,0.0199,불량
5.7855,-0.0072,56.9444,-5367.75,69.6778,-0.2838,0.0704,0.066,15.82,242.0,6.8729,15.84,1.092,1.9832,0.0203,8.536,21.54,4.036,922.0,0.0184,양품
14.4382,-0.0091,73.5254,-6356.0,66.2778,-0.4258,0.066,0.115,15.9,649.0,5.2764,15.82,1.191,1.8805,0.2005,8.5952,16.76,4.387,750.0,-0.0268,양품
11.6964,-0.0034,143.2836,-5175.5,69.8333,-0.5677,0.1078,0.104,15.9,332.0,6.0657,15.84,1.172,1.9988,0.0225,8.6527,18.39,4.434,507.0,0.0127,양품
18.0545,-0.0013,439.2157,-4992.0,69.7889,-0.5677,0.0503,0.147,15.9,3418.0,5.2245,15.84,1.172,1.999,0.0435,8.6829,19.09,4.434,1280.0,0.01,양품
20.7055,-0.0097,39.0746,-6834.5,68.5667,-0.4258,0.1038,0.116,15.9,361.0,7.2747,15.82,1.191,1.8952,0.0345,9.1757,20.1,4.387,1827.0,0.0009,양품
1.1273,-0.0088,43.3666,-6353.75,61.0667,-0.5677,0.0939,0.094,15.79,622.0,5.2077,15.83,1.21,1.9037,0.0263,9.2171,17.0,4.425,384.0,0.0121,양품
16.4073,-0.0041,124.3902,-6425.5,71.7222,-0.5677,0.1274,0.127,15.9,765.0,6.7371,15.84,1.172,1.892,0.0873,8.6829,22.69,4.434,410.0,0.0497,양품
5.4018,-0.0098,94.6565,-6565.5,70.4444,-0.5677,0.0557,0.12,15.79,745.0,6.1648,15.83,1.21,1.8785,0.0254,8.6406,20.55,4.425,230.0,-0.0173,양품
26.8609,-0.0098,43.7659,-5291.5,66.6889,-0.5677,0.0629,0.22,15.79,537.0,5.689,15.83,1.21,2.0232,0.0211,8.6211,17.33,4.425,505.0,0.0099,양품
23.7709,-0.0115,47.8261,-5521.25,64.0333,-0.2838,0.459,0.164,15.82,288.0,6.8046,15.84,1.092,2.0152,0.0632,9.2655,19.3,4.036,432.0,-0.0244,양품
-0.84,-0.0067,60.0375,-6346.0,68.4222,-0.5677,0.0929,0.118,15.9,638.0,6.9261,15.84,1.172,1.8978,,8.828,20.01,4.434,373.0,0.0295,양품
25.4264,-0.0076,57.7049,-5213.75,69.0556,-0.5677,0.049,0.187,15.79,247.0,5.4919,15.83,1.21,2.035,0.2398,8.5155,16.63,4.425,1266.0,0.0157,양품
26.6136,-0.0097,45.478,-6454.5,71.2444,-0.3784,0.1017,0.115,15.92,655.0,5.5287,15.83,1.267,1.8835,0.1802,9.3998,16.3,4.281,313.0,0.0217,양품
-6.5391,-0.0089,33.7079,-5532.5,69.3778,-0.4258,0.0794,0.047,15.9,338.0,6.6604,15.82,1.191,1.9755,0.0515,8.536,20.06,4.387,808.0,-0.0237,양품
0.1518,-0.0107,47.5524,-5064.0,67.1778,-0.3784,0.0836,0.116,15.92,633.0,8.5149,15.83,1.267,1.996,0.0323,9.5713,25.51,4.281,2178.0,0.0011,양품
2.8245,-0.01,36.0,-6273.5,68.2,-0.4258,0.0712,0.092,15.9,680.0,7.7646,15.82,1.191,1.8878,0.0665,9.5713,30.52,4.387,375.0,-0.0023,양품
12.1818,-0.0079,87.8981,-6267.75,70.1222,-0.5677,0.0895,0.087,15.79,696.0,5.8436,15.83,1.21,1.883,0.0444,8.531,17.81,4.425,598.0,0.0365,양품
19.5609,-0.0074,63.621,-6426.5,70.5111,-0.4258,0.0879,0.119,15.87,752.0,5.0632,15.85,1.168,1.8797,0.1307,9.4832,16.36,4.304,373.0,0.0048,양품
-1.1609,-0.0094,73.6,-5284.75,68.1556,-0.5677,0.0869,0.116,15.79,459.0,8.134,15.83,1.21,1.9868,0.0328,8.9416,20.6,4.425,273.0,0.0166,양품
18.63,-0.0096,85.8639,-6267.75,62.9556,-0.4258,0.0739,0.123,15.9,599.0,5.8716,15.82,1.191,1.9053,0.0381,9.2433,19.99,4.387,96.0,-0.0043,양품
20.7118,-0.0093,39.8385,-6452.5,72.9222,-0.3784,0.1056,0.089,15.92,661.0,6.3369,15.83,1.267,1.8895,0.0448,9.4832,18.41,4.281,513.0,0.0401,양품
-11.9682,-0.0105,37.276,-5423.0,69.3889,-0.3784,0.1016,0.184,15.92,251.0,6.2281,15.83,1.267,1.998,0.0856,8.5218,16.97,4.281,531.0,0.0018,양품
16.8445,-0.0107,57.9439,-6198.5,63.9778,-0.9934,0.0631,0.106,15.89,576.0,5.6722,15.85,1.267,1.916,0.0825,9.2655,17.0,4.557,426.0,0.0023,양품
14.0382,-0.0084,30.9524,-5711.0,66.5444,-0.3784,0.111,0.086,15.92,3190.0,7.6137,15.83,1.267,2.0155,0.0292,8.5952,19.85,4.281,571.0,0.04,양품
28.4009,-0.0104,41.4458,-5657.5,63.7778,-0.5677,0.0743,0.14,15.79,815.0,6.6127,15.83,1.21,1.886,0.0354,9.5642,19.74,4.425,3548.0,0.0142,양품
22.1827,-0.008,64.7975,-6528.5,68.2,-0.9934,0.1308,0.102,15.89,375.0,5.2143,15.85,1.267,1.8877,0.0262,8.5405,18.09,4.557,891.0,-0.021,양품
9.1882,-0.0086,45.152,-6363.0,63.0556,-0.3784,0.0518,0.136,15.92,562.0,6.9848,15.83,1.267,1.8893,0.0202,9.5642,20.73,4.281,345.0,0.0273,양품
1.5018,-0.0075,61.4357,-6334.25,67.4556,-0.9934,0.0854,0.091,15.89,707.0,6.0561,15.85,1.267,1.8987,0.061,9.5713,21.94,4.557,292.0,-0.005,양품
16.0155,-0.0081,54.0707,-6431.75,68.1556,-0.9934,0.0863,0.135,15.89,617.0,6.3346,15.85,1.267,1.8763,0.0431,9.4043,21.03,4.557,524.0,0.0202,불량
2.5027,-0.0095,32.7177,-5410.0,67.4222,-0.9934,0.0707,0.094,15.89,1109.0,6.7768,15.85,1.267,1.9998,0.0292,9.5713,21.04,4.557,921.0,0.0196,양품
87.0391,-0.0084,59.4354,-5677.5,68.0444,-0.3784,0.0455,0.101,15.92,578.0,5.4855,15.83,1.267,2.0337,0.0585,9.1757,15.65,4.281,833.0,0.0408,양품
0.7591,-0.0062,56.6802,-5848.5,69.9222,-0.3784,0.0769,0.134,15.92,358.0,5.9401,15.83,1.267,2.0257,,8.828,18.14,4.281,1065.0,0.0081,양품
9.8782,-0.0077,60.8414,-5392.25,66.6889,-0.9934,0.0853,0.146,15.89,527.0,5.2386,15.85,1.267,2.0088,0.0236,8.6211,17.64,4.557,1310.0,0.021,불량
15.6791,-0.0101,40.4938,-6350.5,68.5444,-0.0473,0.0572,0.124,15.82,605.0,6.4183,15.82,1.366,1.9058,0.0455,8.5788,19.93,4.501,522.0,-0.022,양품
16.2418,-0.0071,43.739,-6277.75,67.5222,0.4258,0.114,0.09,15.85,406.0,5.2618,15.8,1.149,1.9095,0.0429,8.5788,14.75,4.631,379.0,0.0369,양품
10.3745,-0.0088,35.378,-5421.5,63.4111,-0.0473,0.0519,0.087,15.82,173.0,6.1148,15.82,1.366,2.0107,0.2984,9.2655,21.49,4.501,882.0,0.0006,양품
2.5045,-0.0084,71.3224,-5316.75,68.4111,-0.0473,0.0915,0.082,15.82,469.0,5.9336,15.82,1.366,1.9845,0.0563,8.9416,18.79,4.501,5081.0,0.0079,양품
24.14,-0.0096,32.2078,-5242.25,67.1444,0.4258,0.0604,0.199,15.85,826.0,5.2159,15.8,1.149,2.0135,0.0385,9.1757,17.46,4.631,839.0,0.0121,불량
23.7109,-0.0105,56.9395,-5751.5,68.1444,-0.0946,0.0738,0.145,15.85,111.0,5.4707,15.82,1.569,1.9952,0.0381,8.872,18.78,4.21,712.0,-0.0117,양품
5.78,-0.0112,39.3296,-6459.75,69.4222,0.0,0.1037,0.099,15.9,593.0,5.3361,15.82,1.154,1.9085,0.2529,8.6406,15.98,4.461,178.0,0.048,양품
-0.18,-0.0122,48.3112,-5328.25,63.9111,0.0,0.1165,0.156,15.9,426.0,7.9306,15.82,1.154,2.0165,0.0246,9.219,24.74,4.461,572.0,-0.0376,양품
