sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,sensor_131,sensor_065,sensor_023,sensor_015,sensor_115,sensor_134,sensor_552,sensor_057,sensor_201,sensor_461,sensor_064,sensor_059,sensor_077,sensor_184,sensor_469,sensor_127,sensor_512,sensor_066,sensor_551,sensor_091,sensor_039,sensor_167,sensor_033,sensor_069,sensor_574,sensor_041,sensor_544,sensor_543,sensor_032,sensor_563,result
22.8809,-0.0037,111.9454,-5460.5,70.0889,0.0473,0.1543,0.074,15.81,174.0,5.6503,15.78,1.021,2.031,0.0503,8.7599,16.39,3.584,682.0,0.0817,0.7145,17.1191,2677.75,3.3665,0.0,1004.407,1.76,0.9238,13.79,15.155,12.6155,4.6188,-0.0179,22.676,21.8086,2.559,331.0345,23.0468,22.89,8617.3601,86.838,2.9,85.794,145.3636,0.2912,79.42,0.0078,0.1096,3.5004,264.042,양품
2.5209,-0.0055,101.1287,-1368.75,63.4,-0.1419,0.0648,0.901,15.82,2615.0,5.1458,15.82,0.9933,0.4425,0.0267,8.7487,17.56,3.434,5475.0,0.0122,0.7304,37.4791,653.75,2.2493,0.0228,1004.0281,0.31,0.9342,26.55,25.8221,33.7264,4.6082,-0.0209,35.743,542.2647,2.598,0.0,46.2635,17.09,8249.76,88.2425,1.6,84.0432,156.8709,0.3201,14.41,0.0078,0.1096,3.4451,263.542,불량
15.9527,-0.0101,31.6049,-4490.5,63.6,-0.615,0.1326,0.894,15.71,3253.0,6.4035,15.78,1.05,1.3438,0.0297,9.1784,20.7,3.564,7709.0,0.0796,0.7382,24.0473,2320.25,4.2144,0.0,1004.4368,0.47,0.929,13.73,40.1977,7.4773,4.5775,-0.0771,17.966,38.1126,2.529,0.0,30.4154,15.45,8722.96,88.3282,2.8,85.1197,148.3109,0.2701,74.8,0.0078,0.1096,3.5009,264.334,불량
-1.6545,-0.0066,80.0,-5433.25,66.7222,0.1892,0.1558,0.141,15.72,357.0,5.5012,15.73,0.8467,2.0187,,9.7997,17.59,2.96,817.0,0.0119,0.8482,21.6545,2727.25,5.2834,0.0,1008.3844,,0.9342,16.31,23.5982,15.9918,4.6082,-0.0405,35.117,314.8901,2.855,350.0,29.9145,,9395.09,87.5241,2.5,84.9052,150.35,0.3292,78.25,0.0078,0.1096,3.3799,259.064,양품
6.7391,-0.0038,102.6316,-5493.75,68.0222,0.0,0.1509,0.103,15.68,387.0,6.0092,15.72,0.8703,1.9828,0.0385,10.6376,22.05,3.327,571.0,0.0803,0.8485,33.2609,2597.25,4.173,0.0,1006.1533,1.21,0.93,21.67,10.6601,20.591,4.6061,-0.0542,33.718,121.0846,2.837,822.2222,39.587,16.78,9001.48,87.5105,3.1,84.1874,156.1082,0.2182,79.48,0.0078,0.1096,3.3661,263.86,양품
13.8118,-0.0033,218.1818,-2597.0,63.9778,0.0473,0.1613,0.899,15.73,3184.0,4.3153,15.74,0.9034,0.891,0.1661,8.7588,13.6,3.133,5477.0,0.0713,0.8434,26.1882,1474.25,10.2455,0.0,1006.1589,0.44,0.934,19.73,28.6321,20.21,4.6613,-0.1205,20.991,93.1087,2.83,284.6154,36.5543,14.63,8723.97,88.3548,2.6,85.6039,134.9736,0.3075,14.14,0.0078,0.1096,3.4612,264.056,양품
18.3209,-0.0057,66.5208,-5507.5,68.0,0.0473,0.1848,0.082,15.73,265.0,5.115,15.74,0.9034,1.9905,0.0818,8.7599,15.71,3.133,662.0,0.057,0.8434,21.6791,2658.25,11.4142,0.0,1006.1589,2.11,0.9291,11.61,28.3387,26.1263,4.6615,-0.128,19.906,20.4684,2.83,372.6708,29.9815,21.77,8307.91,86.838,1.4,85.794,142.2373,0.3366,79.42,0.0078,0.1096,3.5251,246.422,불량
16.4582,-0.0057,87.7193,-5667.5,63.5778,0.3311,0.1703,0.088,15.76,528.0,5.2632,15.71,0.9365,2.012,0.0165,9.2405,16.9,3.478,1213.0,0.0646,0.8088,23.5418,2458.25,11.4445,0.0,1003.7344,1.7,0.9342,19.75,47.4023,19.6637,4.6082,-0.0695,36.149,26.0053,2.799,0.0,32.3378,17.81,8999.3699,88.2207,2.9,85.8965,147.87,0.4772,74.19,0.0078,0.1096,3.2719,264.106,양품
9.05,-0.0057,74.7826,-5501.75,68.1222,0.0,0.0672,0.138,15.78,768.0,4.4627,15.81,1.21,2.0062,0.1343,8.7495,13.52,3.566,599.0,0.0049,0.7332,30.95,2698.25,14.1603,0.0,1004.2077,1.22,0.9318,6.73,39.6861,30.5082,4.6463,-0.0378,17.355,49.6133,2.642,843.2432,39.683,17.56,8999.1098,86.7325,3.0,84.3585,144.72,0.3866,78.13,0.0078,0.1096,3.4621,264.742,불량
18.8309,-0.0064,54.5809,-5382.5,67.8444,0.0,0.0644,0.094,15.83,457.0,5.9995,15.82,0.9649,2.01,0.0221,8.7495,16.23,3.448,984.0,0.0248,0.7608,21.1691,2614.5,9.973,0.0,1001.7862,,0.9323,14.53,19.72,23.5618,4.6206,-0.0304,22.051,32.2873,2.713,0.0,29.5773,,9039.1398,86.7325,2.0,84.3585,143.2891,0.4319,78.13,0.0078,0.1096,3.4996,263.976,양품
18.2809,-0.0053,89.9297,-5659.25,65.1667,0.0,0.0476,0.149,15.83,458.0,4.5431,15.82,0.9649,2.0077,0.0275,8.6324,14.84,3.448,148.0,0.0264,0.7608,21.7191,2597.5,15.9505,0.0,1001.7862,1.29,0.9269,9.52,37.0154,22.6964,4.6686,-0.0254,18.135,18.0516,2.713,0.0,29.8969,16.27,8733.9801,87.0354,2.4,85.0856,143.7109,0.2294,76.99,0.0078,0.1096,3.4124,264.034,양품
19.8,-0.0074,53.6913,-5349.0,61.6222,0.0,0.052,0.107,15.83,411.0,5.3492,15.82,0.9649,1.9663,0.0457,9.2658,15.62,3.448,489.0,0.0193,0.7608,20.2,2655.0,17.1168,0.0,1001.7862,1.11,0.9326,20.42,24.4775,19.4236,4.6879,-0.0311,24.069,35.4545,2.713,0.0,28.6955,15.78,8729.22,88.2109,4.1,83.8746,150.9355,0.4444,73.32,0.0078,0.1096,3.2257,262.2,양품
11.6818,-0.007,68.8172,-5597.0,65.6333,0.0,0.2135,0.079,15.83,317.0,4.3109,15.82,0.9649,1.9752,0.0251,8.8033,14.41,3.448,548.0,0.0964,0.7608,28.3182,2582.5,17.2065,0.0,1001.7862,1.14,0.9329,18.45,23.592,20.44,4.6531,-0.0147,22.302,127.8054,2.713,0.0,38.8044,23.38,8654.6899,88.2847,3.9,83.9737,137.1027,0.1254,14.26,0.0078,0.1096,3.1813,265.002,양품
22.4345,-0.0054,102.3256,-5440.5,68.3444,0.0,0.1816,0.108,15.83,140.0,4.9353,15.82,0.9649,2.0045,0.0947,8.7599,13.84,3.448,833.0,0.0958,0.7608,17.5655,2584.25,10.158,0.0,1001.7862,1.0,0.9238,15.6,19.7188,16.2955,4.6188,-0.0605,21.646,10.6532,2.713,0.0,25.4333,20.81,8923.6199,86.838,2.1,85.794,146.3745,0.2766,79.42,0.0078,0.1096,3.4132,263.794,양품
17.1627,-0.007,54.5781,-5614.25,68.3,0.0,0.0481,0.177,15.83,656.0,4.6734,15.82,0.9649,1.9745,0.0489,9.6272,15.3,3.448,594.0,0.0089,0.7608,22.8373,2771.0,12.655,0.0,1001.7862,2.41,0.9269,10.41,27.7488,15.9563,4.6686,-0.0696,17.521,22.8985,2.713,562.963,28.6681,20.35,8664.4001,87.0383,1.8,85.324,146.6591,0.4057,65.55,0.0078,0.1096,3.3783,264.368,양품
25.4573,-0.0046,111.4754,-5534.5,70.7667,-0.3311,0.1203,0.14,15.74,218.0,4.7397,15.73,1.031,2.018,0.0439,8.7599,15.88,3.776,308.0,0.048,0.7025,14.5427,2629.25,5.9519,0.0,1001.2992,0.83,0.9238,19.5,18.5397,8.9481,4.6188,-0.0822,22.798,16.9303,3.198,426.6667,20.874,24.04,8651.4101,86.838,2.5,85.794,145.7255,0.2272,79.42,0.0078,0.1096,3.4589,266.228,양품
20.5509,-0.0031,174.8988,-2649.25,63.3444,0.0473,0.0678,0.913,15.83,3287.0,4.9899,15.78,0.9933,0.8882,0.0545,8.7487,15.49,3.62,5684.0,0.0041,0.7509,19.4491,1461.25,7.3859,0.0,1006.4114,0.97,0.9238,13.24,14.507,18.3472,4.6188,-0.0346,20.481,18.2474,2.914,221.3836,24.9395,19.76,9008.5601,88.2425,1.6,84.0432,142.9691,0.4373,14.41,0.0078,0.1096,3.4709,,양품
18.6827,-0.0078,51.4469,-5554.25,65.4667,-0.3311,0.1816,0.086,15.74,423.0,5.7303,15.73,1.031,2.021,0.0398,8.8388,19.23,3.776,268.0,0.1013,0.7025,21.3173,2624.75,4.5654,0.0,1001.2992,1.29,0.9342,19.73,24.9208,17.0272,4.6082,-0.077,33.628,27.405,3.198,0.0,28.9468,17.37,8404.05,85.1414,2.3,84.7166,151.3264,0.3599,76.67,0.0078,0.1096,3.7759,266.692,양품
25.4427,-0.0055,76.0181,-6566.0,65.2889,0.8042,0.0758,0.113,15.87,653.0,4.0636,15.88,0.7947,1.8762,0.2188,9.094,10.9,2.438,663.0,-0.0015,0.8376,14.5573,2975.5,4.0799,0.0,1007.4191,,0.933,14.79,21.8561,15.0236,4.7644,-0.056,16.265,22.0495,2.951,0.0,22.6504,,9031.82,88.1608,3.5,85.2575,149.7364,0.2326,13.92,0.0078,0.1096,4.5676,261.73,양품
17.6373,-0.0063,65.3386,-5613.75,64.8111,0.0473,0.081,0.145,15.83,3775.0,5.2115,15.78,0.9933,1.99,0.1725,8.7588,15.1,3.62,386.0,0.0071,0.7509,22.3627,3418.5,8.3864,0.0,1006.4114,0.95,0.9291,10.46,23.817,21.8491,4.6615,-0.0441,20.281,18.8238,2.914,0.0,31.3539,12.49,9300.7701,88.3548,4.6,85.6039,148.1391,0.2247,14.14,0.0078,0.1096,3.2463,263.256,양품
24.3509,-0.005,90.0,-6546.5,64.6444,0.8042,0.0692,0.122,15.87,613.0,4.4431,15.88,0.7947,1.8822,0.1739,9.094,17.39,2.438,502.0,0.0428,0.8376,15.6491,3058.0,3.1509,0.0,1007.4191,0.99,0.933,9.16,32.9369,14.2318,4.7644,-0.0479,15.373,67.3075,2.951,0.0,23.1757,22.75,8952.31,88.1608,3.1,85.2575,147.6145,0.3656,13.92,0.0078,0.1096,4.5757,262.666,양품
12.0627,-0.0071,79.292,-5652.0,64.6222,0.8042,0.082,0.093,15.87,751.0,3.8954,15.88,0.7947,1.9457,0.0445,9.1784,12.74,2.438,423.0,0.0121,0.8376,27.9373,2711.25,3.4345,0.0,1007.4191,1.09,0.9329,22.53,24.679,16.6609,4.6531,-0.039,22.971,128.4121,2.951,0.0,38.0327,16.73,9269.57,88.3282,2.4,85.1197,140.8936,0.2848,74.8,0.0078,0.1096,3.2978,262.988,양품
9.5227,-0.0053,54.8463,-6656.75,60.9222,0.0473,0.0603,0.074,15.83,786.0,3.9957,15.78,0.9933,1.7797,0.1574,9.1585,13.28,3.62,2170.0,0.0307,0.7509,30.4773,2883.5,9.0188,0.0,1006.4114,1.6,0.934,16.41,16.6625,21.0827,4.6613,-0.0394,20.734,47.5705,2.914,0.0,40.9448,14.05,8401.17,86.279,3.5,84.6216,138.7,0.3876,74.54,0.0078,0.1096,3.4918,263.494,양품
22.9245,-0.0061,98.3607,-5681.5,67.5333,-0.3311,0.1577,0.08,15.74,161.0,4.746,15.73,1.031,1.9998,0.0958,8.7495,15.1,3.776,504.0,0.0603,0.7025,17.0755,2670.0,12.9025,0.0,1001.2992,1.54,0.9238,11.72,12.986,10.5321,4.6188,-0.0816,22.334,18.6263,3.198,896.9697,22.9914,20.41,8557.4501,86.7325,1.9,84.3585,149.4391,0.3571,78.13,0.0078,0.1096,3.5628,,양품
9.3336,-0.0092,39.2906,-5537.5,64.0,0.8042,0.0517,0.057,15.87,967.0,4.49,15.88,0.7947,1.9648,0.1755,9.1784,14.62,2.438,311.0,0.0397,0.8376,30.6664,2483.5,10.6604,0.0,1007.4191,1.95,0.9329,17.57,24.2753,19.9972,4.6531,-0.0289,20.752,182.0299,2.951,0.0,41.5043,24.21,8400.7099,88.3282,2.7,85.1197,141.4691,0.3184,74.8,0.0078,0.1096,3.3262,264.188,양품
12.5391,-0.0071,56.6372,-5349.25,68.5444,-0.4731,0.1474,0.097,15.83,82.0,4.3171,15.83,1.05,2.0063,0.0607,10.6376,14.45,3.777,378.0,0.0601,0.7489,27.4609,2536.75,5.132,0.0,1006.1613,0.32,0.934,19.08,23.8886,13.7445,4.6613,-0.0733,21.001,111.9698,2.692,394.3662,37.4506,18.06,9047.98,87.5105,2.3,84.1874,143.6273,0.2806,79.48,0.0078,0.1096,3.3574,265.394,양품
12.4309,-0.0063,68.6627,-5495.75,62.8333,0.0,0.0546,0.152,15.78,424.0,5.3995,15.81,1.21,1.9688,0.1832,9.2658,18.43,3.566,424.0,0.0116,0.7332,27.5691,2703.75,4.7482,0.0,1004.2077,1.46,0.93,22.69,25.8126,22.91,4.6061,-0.0783,32.633,60.3335,2.642,869.5652,37.4995,18.25,9054.92,88.2109,4.8,83.8746,155.6164,0.1968,73.32,0.0078,0.1096,3.2932,265.058,불량
28.6355,-0.0053,68.2464,-6518.25,67.5222,-0.4731,0.0809,0.094,15.83,595.0,5.2164,15.83,1.05,1.8967,0.0649,8.6667,14.37,3.777,527.0,0.0215,0.7489,11.3645,3073.5,7.5957,0.0,1006.1613,2.36,0.933,17.17,32.6037,10.9873,4.7644,-0.0338,16.438,25.5278,2.692,608.6957,18.6261,19.61,8545.2799,86.9255,2.5,85.4579,147.6645,0.2307,14.55,0.0078,0.1096,4.6676,264.492,양품
8.6927,-0.006,85.5346,-4556.0,62.6556,0.0473,0.1767,0.899,15.83,3267.0,4.1082,15.78,0.9933,1.3362,0.0442,9.1784,12.11,3.62,7791.0,0.0615,0.7509,31.3073,2259.25,8.0833,0.0,1006.4114,1.09,0.9329,14.89,38.0561,22.3246,4.6531,-0.0624,21.97,68.333,2.914,833.3333,42.1115,20.53,8677.0401,88.3282,2.4,85.1197,141.2273,0.181,74.8,0.0078,0.1096,3.4724,,양품
-5.3055,-0.0054,46.62,-5432.5,64.1667,-0.4731,0.059,0.109,15.83,248.0,5.2837,15.83,1.05,2.0345,,8.9336,16.04,3.777,530.0,-0.0077,0.7489,25.3055,2674.0,2.908,0.0,1006.1613,1.47,0.9318,8.71,33.7328,22.4155,4.6463,0.0146,19.868,87.0802,2.692,443.0769,31.4125,18.23,9369.24,86.8595,2.3,84.3324,145.4055,1.2098,76.69,0.0078,0.1096,3.3442,,양품
-8.7491,-0.0066,30.4762,-5677.75,66.6889,-0.4731,0.0706,0.169,15.83,344.0,4.8942,15.83,1.05,1.9985,,8.755,12.24,3.777,745.0,-0.0066,0.7489,28.7491,2791.75,12.4225,0.0,1006.1613,1.54,0.9318,12.45,23.1079,27.9609,4.6463,0.0138,17.21,104.6966,2.692,0.0,35.3973,19.49,8594.4,86.5867,1.9,84.8723,147.8709,1.2098,78.27,0.0078,0.1096,3.4804,261.624,양품
26.6582,-0.004,62.6959,-6174.5,68.9222,0.0,0.1362,0.139,15.74,735.0,5.2537,15.75,0.9082,1.881,0.1351,8.7947,19.13,3.276,1657.0,0.0704,0.771,13.3418,2919.0,4.0536,0.0,1001.0291,1.26,0.9329,5.07,36.5559,9.4782,4.6792,-0.0849,8.039,35.1112,2.66,688.3721,17.0797,15.14,8488.5099,87.1254,3.5,84.8178,142.6036,0.2199,76.52,0.0078,0.1096,4.5894,259.346,양품
28.7064,-0.0047,77.2118,-5367.75,68.2222,0.0,0.1644,0.097,15.74,106.0,6.8114,15.75,0.9082,2.0093,0.3297,8.7947,22.4,3.276,296.0,0.0614,0.771,11.2936,2560.25,4.7155,0.0,1001.0291,1.7,0.9329,4.94,62.6301,5.8827,4.6792,-0.0083,5.733,19.1247,2.66,0.0,15.0708,10.6,8945.4,87.1254,2.3,84.8178,143.2327,0.1299,76.52,0.0078,0.1096,3.387,,양품
-8.2255,-0.0053,76.815,-5393.25,66.0889,,0.0462,0.194,,551.0,4.7156,,,1.9872,,8.8249,13.17,,531.0,0.0035,,28.2255,2662.25,11.7405,0.0,,1.38,0.9318,7.12,35.7201,29.4,4.6463,0.0318,18.409,71.2423,,0.0,37.532,17.19,8929.2,86.8889,1.8,85.6591,144.9518,1.2098,,0.0078,0.1096,3.4088,261.436,양품
28.1191,-0.0049,122.7621,-5594.25,61.2556,0.0,0.1548,0.096,15.74,447.0,5.2147,15.75,0.9082,1.8807,0.1551,9.3851,18.02,3.276,578.0,0.0533,0.771,11.8809,2949.0,4.7764,0.0,1001.0291,1.14,0.9337,7.13,36.819,13.0754,4.6183,-0.088,5.476,19.3463,2.66,0.0,18.6476,17.33,9136.34,86.2213,3.0,85.4507,141.3555,0.3682,78.68,0.0078,0.1096,4.6656,259.98,양품
8.6673,-0.0071,76.5957,-2665.5,67.0222,-0.3311,0.0643,0.957,15.74,3454.0,4.6593,15.73,1.031,0.8912,,8.6942,14.74,3.776,5703.0,-0.0188,0.7025,11.3327,1485.75,4.6731,0.0,1001.2992,1.58,0.9326,15.91,24.4135,10.7382,4.6879,-0.0201,22.458,33.2284,3.198,470.5882,18.5853,15.54,9327.4499,86.8448,1.6,85.0716,146.5536,0.2879,76.33,0.0078,0.1096,3.4998,263.184,양품
3.8509,-0.0061,99.389,-5527.0,60.9111,0.0473,0.0622,0.077,15.83,232.0,5.469,15.78,0.9933,1.984,,9.1502,18.54,3.62,527.0,0.0065,0.7509,16.1491,2560.25,8.1787,0.0,1006.4114,1.49,0.9342,17.45,32.3024,16.4146,4.6082,0.0293,34.885,265.9112,2.914,0.0,21.2791,15.55,8172.39,88.2074,3.6,85.6626,149.0727,0.2879,72.29,0.0078,0.1096,3.1941,264.724,양품
-15.1964,-0.0063,87.3016,-4695.25,65.2,,0.1261,0.954,,3046.0,4.2296,,,1.3355,,8.8388,15.78,,7716.0,-0.0265,,35.1964,2105.0,9.4702,0.0,,,0.9326,13.22,23.9011,27.869,4.7045,0.0556,18.326,64.5549,,201.5748,38.7128,,8734.73,85.1414,2.0,84.7166,155.9973,0.3066,76.67,0.0078,0.1096,3.6073,259.704,양품
-6.4836,-0.0054,115.3488,-5491.5,64.8,0.7569,0.0319,0.133,15.68,451.0,4.1415,15.7,0.894,1.9898,,8.6942,11.5,3.428,663.0,-0.0316,0.786,26.4836,2578.5,3.8361,0.0,1009.6011,,,7.29,35.8117,26.6791,,-0.0136,18.594,102.8744,2.746,0.0,34.5138,,9393.38,86.8448,3.7,85.0716,147.5091,1.2098,76.33,0.0075,0.1161,3.2787,264.488,양품
-11.2182,-0.0058,65.2361,-5463.25,65.3,,0.0415,0.178,,390.0,4.2605,,,2.0063,,9.7997,12.81,,619.0,0.0174,,31.2182,2652.0,13.4292,0.0,,,0.9318,9.5,43.9785,31.3127,4.6463,0.0249,16.981,69.6191,,0.0,39.6995,,9001.7399,87.5241,3.1,84.9052,147.7518,0.2435,78.25,0.0078,0.1096,3.3773,262.484,양품
11.5591,-0.0052,117.8744,-2609.25,62.7556,0.0473,0.1176,0.895,15.83,3218.0,4.1373,15.78,0.9933,0.8925,0.0461,8.7588,12.1,3.62,5480.0,0.0083,0.7509,28.4409,1505.5,7.6212,0.0,1006.4114,1.63,0.934,15.66,24.2959,13.7328,4.6613,-0.0246,21.486,68.5174,2.914,858.5366,39.2802,23.42,8887.5198,88.3548,3.2,85.6039,147.4645,0.4407,14.14,0.0078,0.1096,3.4822,264.156,불량
28.4227,-0.005,116.5829,-5497.75,67.1556,0.0473,0.138,0.177,15.76,411.0,5.2979,15.71,1.026,2.0083,0.2973,8.7947,16.91,3.617,167.0,0.0893,0.7388,11.5773,2598.75,15.4785,0.0,1000.9017,1.01,0.9329,4.01,28.5726,7.38,4.6792,-0.139,5.014,32.8258,2.643,0.0,17.7542,13.86,8865.8101,87.1254,2.7,84.8178,149.6982,0.3566,76.52,0.0078,0.1096,3.2781,,양품
24.4727,-0.005,100.7557,-5522.25,61.7444,0.0473,0.1133,0.085,15.76,435.0,5.7258,15.71,1.026,1.87,0.0987,9.3851,20.14,3.617,592.0,0.0544,0.7388,15.5273,2935.25,14.0894,0.0,1000.9017,,0.9329,9.74,38.2679,3.3254,4.6792,-0.1275,6.189,40.0037,2.643,468.9655,19.7605,,8972.6301,86.2213,3.4,85.4507,152.3764,0.2909,78.68,0.0078,0.1096,4.6672,,양품
5.1345,-0.006,103.3333,-1502.75,60.5,0.0,0.1217,0.947,15.74,2426.0,5.3251,15.75,0.9082,0.4368,0.4075,9.2007,17.05,3.276,6011.0,0.0121,0.771,34.8655,606.5,10.179,0.0,1001.0291,1.22,0.9238,30.17,9.4876,27.5963,4.6188,-0.0808,21.028,401.204,2.66,0.0,40.4495,22.99,9010.52,88.3312,2.9,85.0922,150.8327,0.4565,74.57,0.0078,0.1096,3.485,,양품
24.8064,-0.0062,45.0704,-5443.0,67.8111,0.0473,0.1419,0.114,15.76,307.0,7.6145,15.71,1.026,1.9935,0.0545,8.7947,23.74,3.617,352.0,0.0915,0.7388,15.1936,2524.5,14.4227,0.0,1000.9017,1.15,0.9329,3.57,46.3586,3.0204,4.6792,-0.1347,7.535,42.9728,2.643,0.0,19.4876,12.46,8624.16,87.1254,2.3,84.8178,149.8864,0.2525,76.52,0.0078,0.1096,3.3339,,양품
27.6182,-0.0037,92.2034,-5668.0,64.0,0.1419,0.1999,0.056,15.66,127.0,4.9451,15.69,0.9318,1.853,0.0418,9.3851,15.55,3.663,336.0,0.0534,0.7454,12.3818,2817.0,17.8597,0.0,995.2842,,0.9329,4.26,29.0011,7.4273,4.6792,-0.0442,6.594,29.6182,2.593,0.0,16.218,,9292.8499,86.2213,3.0,85.4507,142.1,0.1562,78.68,0.0078,0.1096,4.6622,260.506,양품
20.5864,-0.0069,70.6306,-6274.75,66.2556,0.1419,0.1689,0.134,15.66,790.0,4.4596,15.69,0.9318,1.8835,0.1698,10.9634,13.45,3.663,168.0,0.0772,0.7454,19.4136,3010.25,18.8626,0.0,995.2842,1.12,0.9326,14.48,20.419,18.47,4.7045,-0.0481,17.729,20.499,2.593,400.0,27.3648,21.85,8028.82,87.489,3.4,85.4138,145.2709,1.4316,14.71,0.0078,0.1096,4.6857,266.512,양품
27.6655,-0.0051,101.4634,-5609.5,61.7667,0.0473,0.1558,0.095,15.76,556.0,5.2551,15.71,1.026,1.8678,0.0463,9.3851,16.9,3.617,552.0,0.0916,0.7388,12.3345,2934.5,15.0233,0.0,1000.9017,1.73,0.9331,6.07,61.1564,14.18,4.6677,-0.12,6.093,27.5072,2.643,0.0,18.6255,23.57,8967.0801,86.2213,3.7,85.4507,141.1055,0.3488,78.68,0.0078,0.1096,4.661,,양품
29.0264,-0.0056,42.5721,-6487.25,65.7333,0.7569,0.1476,0.106,15.68,633.0,4.6683,15.7,0.894,1.8753,0.0623,9.094,12.7,3.428,302.0,0.0725,0.786,10.9736,2943.5,12.9074,0.0,1009.6011,1.07,0.9332,13.2,26.6598,8.2148,4.7217,-0.1103,17.809,27.32,2.746,0.0,18.2111,16.86,8246.59,88.1608,2.8,85.2575,146.8536,0.3811,13.92,0.0078,0.1096,4.5816,261.406,양품
27.7364,-0.0066,85.3333,-6361.5,66.9778,0.0,0.0531,0.108,15.74,544.0,3.9228,15.75,0.9082,1.8895,0.0249,10.9634,10.64,3.276,623.0,0.0141,0.771,12.2636,2988.5,5.9532,0.0,1001.0291,1.19,0.933,15.55,34.3099,11.4437,4.7644,-0.0837,17.776,15.2868,2.66,290.9091,19.7743,18.04,8974.06,87.489,3.5,85.4138,145.9618,0.2425,14.71,0.0078,0.1096,4.6912,265.482,양품
24.8282,-0.0059,64.6809,-6514.0,61.6444,0.7569,0.16,0.113,15.68,795.0,4.1939,15.7,0.894,1.882,0.0252,9.1638,14.11,3.428,392.0,0.0706,0.786,15.1718,3037.75,13.4953,0.0,1009.6011,1.54,0.932,20.52,40.8139,12.7836,4.7112,-0.1051,22.439,26.9452,2.746,760.0,20.2521,20.35,8242.48,88.4188,4.3,84.5407,140.6673,0.3356,74.21,0.0078,0.1096,4.5691,266.69,양품
24.6118,-0.0064,73.0097,-6541.25,65.4333,0.7569,0.158,0.112,15.68,549.0,3.7815,15.7,0.894,1.8858,0.0471,9.094,15.23,3.428,532.0,0.0918,0.786,15.3882,3022.75,3.636,0.0,1009.6011,1.54,0.933,16.04,23.6742,15.6664,4.7644,-0.1082,15.113,19.3809,2.746,0.0,22.1592,17.64,9013.3401,88.1608,2.5,85.2575,147.7673,0.3834,13.92,0.0078,0.1096,4.5668,265.176,양품
27.7155,-0.0075,27.8607,-5147.25,62.9667,0.7569,0.1298,0.107,15.68,470.0,4.2139,15.7,0.894,1.983,0.199,9.094,14.45,3.428,1270.0,0.0488,0.786,12.2845,2420.25,13.0316,0.0,1009.6011,1.35,0.9326,16.17,26.8436,8.2381,4.7045,-0.0916,15.231,24.4629,2.746,461.5385,18.9827,17.11,8182.9,88.1608,3.5,85.2575,152.1,0.2206,13.92,0.0078,0.1096,3.2608,262.974,양품
23.7864,-0.0068,49.8168,-6485.5,63.6444,0.0473,0.1524,0.126,15.76,700.0,4.8339,15.71,1.026,1.888,0.1278,9.1638,15.72,3.617,385.0,0.0716,0.7388,16.2136,3043.0,12.7841,0.0,1000.9017,0.89,0.9343,15.9,35.2476,16.9794,4.7233,-0.0988,20.668,32.0352,2.643,387.5,21.1535,16.44,9061.3801,88.4188,3.5,84.5407,140.7055,0.3447,74.21,0.0078,0.1096,4.565,,양품
20.6,-0.0054,127.4827,-5409.0,68.3333,-0.1419,0.0386,0.138,15.64,280.0,5.5196,15.7,1.012,1.9937,0.0705,8.9336,17.76,3.865,702.0,0.0178,0.6925,19.4,2664.75,4.4125,0.0,998.6588,1.08,0.934,17.18,12.4082,10.2527,4.5924,-0.0214,34.621,47.0388,2.931,0.0,25.2665,13.84,8249.0901,86.8595,2.3,84.3324,150.0155,0.3432,76.69,0.0078,0.1096,3.3628,266.384,양품
29.7509,-0.005,151.5152,-6463.0,67.4,0.0473,0.0517,0.109,15.76,644.0,3.8059,15.71,1.026,1.8718,0.028,8.6667,13.9,3.617,389.0,-0.0055,0.7388,10.2491,3027.0,6.0177,0.0,1000.9017,2.11,0.933,11.99,24.0433,7.3481,4.7644,-0.1102,15.852,25.9488,2.643,0.0,16.2643,23.21,9226.67,86.9255,2.8,85.4579,149.1618,0.2669,14.55,0.0078,0.1096,4.6479,265.14,양품
23.9945,-0.0066,66.7932,-5301.0,63.3556,0.0,0.1404,0.155,15.74,397.0,5.4282,15.75,0.9082,1.9775,0.0273,9.2658,18.23,3.276,259.0,0.085,0.771,16.0055,2437.0,13.6445,0.0,1001.0291,1.2,0.9324,21.71,20.8174,17.4936,4.5894,-0.1478,33.498,31.3821,2.66,477.6119,23.4847,19.12,8481.16,88.2109,3.7,83.8746,148.4764,0.2889,73.32,0.0078,0.1096,3.2861,259.02,양품
16.7909,-0.0055,78.0045,-5401.75,70.1667,-0.1419,0.1167,0.19,15.64,562.0,5.6383,15.7,1.012,2.019,0.0459,8.7495,18.16,3.865,203.0,0.0516,0.6925,23.2091,2672.25,4.7513,0.0,998.6588,2.16,0.9291,16.99,15.9773,16.6345,4.6615,-0.0714,21.2209,50.8013,2.931,0.0,29.5358,18.55,9439.44,86.7325,2.9,84.3585,142.84,0.1361,78.13,0.0078,0.1096,3.4199,,양품
